,refseq.id,fold_0,label,sampling,database,date,fold_1,fold_2,fold_3,fold_4,host_label,Genus,virus_ID,Family,Species
73968,MG011345,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011345,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73969,MG011346,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011346,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73970,MG011347,train,1,normal,GenBank,20240206,pred,train,dev,dev,1.0,Betacoronavirus,MG011347,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73971,MG011348,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011348,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73972,MG011349,train,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Betacoronavirus,MG011349,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73973,MG011350,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011350,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73974,MG011351,train,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Betacoronavirus,MG011351,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73975,MG011353,train,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Betacoronavirus,MG011353,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73976,MG011354,train,1,normal,GenBank,20240206,pred,train,dev,dev,1.0,Betacoronavirus,MG011354,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73977,MG011355,train,1,normal,GenBank,20240206,pred,dev,dev,dev,1.0,Betacoronavirus,MG011355,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73978,MG011357,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011357,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73979,MG011358,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011358,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73980,MG011359,train,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Betacoronavirus,MG011359,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73981,MG011360,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG011360,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73982,MG011362,train,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Betacoronavirus,MG011362,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73983,KX834131,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,KX834131,Coronaviridae,Porcine epidemic diarrhea virus
73984,MF095123,train,0,normal,GenBank,20240206,train,pred,dev,dev,0.0,Deltacoronavirus,MF095123,Coronaviridae,Coronavirus HKU15
73985,MF462814,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MF462814,Coronaviridae,Porcine epidemic diarrhea virus
73986,KX839246,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,KX839246,Coronaviridae,Porcine epidemic diarrhea virus
73987,MF542265,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MF542265,Coronaviridae,Human coronavirus 229E
73988,LC315649,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,LC315649,Coronaviridae,Betacoronavirus 1
73989,LC315650,train,1,normal,GenBank,20240206,train,pred,dev,dev,1.0,Betacoronavirus,LC315650,Coronaviridae,Human coronavirus HKU1
73990,MF431742,train,0,normal,GenBank,20240206,dev,pred,dev,train,0.0,Deltacoronavirus,MF431742,Coronaviridae,Coronavirus HKU15
73991,MF431743,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Deltacoronavirus,MF431743,Coronaviridae,Coronavirus HKU15
73992,KX512809,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,KX512809,Coronaviridae,Ferret coronavirus
73993,KX512810,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,KX512810,Coronaviridae,Ferret coronavirus
73994,LT898408,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898408,Coronaviridae,Porcine epidemic diarrhea virus
73995,LT898409,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898409,Coronaviridae,Porcine epidemic diarrhea virus
73996,LT898410,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898410,Coronaviridae,Porcine epidemic diarrhea virus
73997,LT898411,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898411,Coronaviridae,Porcine epidemic diarrhea virus
73998,LT898414,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898414,Coronaviridae,Porcine epidemic diarrhea virus
73999,LT898415,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898415,Coronaviridae,Porcine epidemic diarrhea virus
74000,LT898416,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898416,Coronaviridae,Porcine epidemic diarrhea virus
74001,LT898417,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898417,Coronaviridae,Porcine epidemic diarrhea virus
74002,LT898418,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,LT898418,Coronaviridae,Porcine epidemic diarrhea virus
74003,LT898425,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,LT898425,Coronaviridae,Porcine epidemic diarrhea virus
74004,LT898426,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898426,Coronaviridae,Porcine epidemic diarrhea virus
74005,LT898431,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,LT898431,Coronaviridae,Porcine epidemic diarrhea virus
74006,LT898432,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898432,Coronaviridae,Porcine epidemic diarrhea virus
74007,LT898433,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,LT898433,Coronaviridae,Porcine epidemic diarrhea virus
74008,LT898435,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898435,Coronaviridae,Porcine epidemic diarrhea virus
74009,LT898436,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,LT898436,Coronaviridae,Porcine epidemic diarrhea virus
74010,LT898438,train,0,normal,GenBank,20240206,pred,dev,dev,dev,0.0,Alphacoronavirus,LT898438,Coronaviridae,Porcine epidemic diarrhea virus
74011,LT898439,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,LT898439,Coronaviridae,Porcine epidemic diarrhea virus
74012,LT898440,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,LT898440,Coronaviridae,Porcine epidemic diarrhea virus
74013,LT898444,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,LT898444,Coronaviridae,Porcine epidemic diarrhea virus
74014,LT898445,train,0,normal,GenBank,20240206,train,pred,train,dev,0.0,Alphacoronavirus,LT898445,Coronaviridae,Porcine epidemic diarrhea virus
74015,LT898446,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,LT898446,Coronaviridae,Porcine epidemic diarrhea virus
74016,LT898447,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,LT898447,Coronaviridae,Porcine epidemic diarrhea virus
74017,LT900500,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Alphacoronavirus,LT900500,Coronaviridae,Porcine epidemic diarrhea virus
74018,LT900501,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,LT900501,Coronaviridae,Porcine epidemic diarrhea virus
74019,LT900502,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,LT900502,Coronaviridae,Porcine epidemic diarrhea virus
74020,KY938558,train,0,normal,GenBank,20240206,train,pred,dev,train,0.0,Betacoronavirus,KY938558,Coronaviridae,Sarbecovirus sp.
74021,KT326819,train,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Betacoronavirus,KT326819,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74022,KT591944,train,0,normal,GenBank,20240206,train,pred,dev,dev,0.0,Alphacoronavirus,KT591944,Coronaviridae,Porcine epidemic diarrhea virus
74023,MF421319,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MF421319,Coronaviridae,Avian coronavirus
74024,MF421320,train,0,normal,GenBank,20240206,pred,dev,train,dev,0.0,Gammacoronavirus,MF421320,Coronaviridae,Avian coronavirus
74025,KY293677,train,0,normal,GenBank,20240206,train,pred,train,dev,0.0,Deltacoronavirus,KY293677,Coronaviridae,Coronavirus HKU15
74026,KY799179,train,0,normal,GenBank,20240206,train,pred,train,dev,0.0,Alphacoronavirus,KY799179,Coronaviridae,Bat coronavirus CDPHE15
74027,LC260045,train,0,normal,GenBank,20240206,train,pred,train,dev,0.0,Deltacoronavirus,LC260045,Coronaviridae,Coronavirus HKU15
74028,KX289955,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Alphacoronavirus,KX289955,Coronaviridae,Porcine epidemic diarrhea virus
74029,LC216914,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Deltacoronavirus,LC216914,Coronaviridae,Coronavirus HKU15
74030,LC216915,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Deltacoronavirus,LC216915,Coronaviridae,Coronavirus HKU15
74031,KY063617,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KY063617,Coronaviridae,Alphacoronavirus 1
74032,KY825240,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KY825240,Coronaviridae,Porcine epidemic diarrhea virus
74033,KY825241,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KY825241,Coronaviridae,Porcine epidemic diarrhea virus
74034,KY825242,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KY825242,Coronaviridae,Porcine epidemic diarrhea virus
74035,KY825243,train,0,normal,GenBank,20240206,train,pred,dev,train,0.0,Alphacoronavirus,KY825243,Coronaviridae,Porcine epidemic diarrhea virus
74036,KY983583,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KY983583,Coronaviridae,Betacoronavirus 1
74037,KY983586,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,KY983586,Coronaviridae,Human coronavirus NL63
74038,KY983587,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,KY983587,Coronaviridae,Human coronavirus 229E
74039,KX058031,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KX058031,Coronaviridae,Porcine epidemic diarrhea virus
74040,KX058032,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Alphacoronavirus,KX058032,Coronaviridae,Porcine epidemic diarrhea virus
74041,KY928065,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Alphacoronavirus,KY928065,Coronaviridae,Porcine epidemic diarrhea virus
74042,KY929406,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Alphacoronavirus,KY929406,Coronaviridae,Porcine epidemic diarrhea virus
74043,KU900738,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,KU900738,Coronaviridae,Avian coronavirus
74044,KU900739,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,KU900739,Coronaviridae,Avian coronavirus
74045,KU900741,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,KU900741,Coronaviridae,Avian coronavirus
74046,KU900742,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,KU900742,Coronaviridae,Avian coronavirus
74047,KU900743,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Gammacoronavirus,KU900743,Coronaviridae,Avian coronavirus
74048,KU900744,train,0,normal,GenBank,20240206,train,pred,dev,train,0.0,Gammacoronavirus,KU900744,Coronaviridae,Avian coronavirus
74049,KY805845,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Gammacoronavirus,KY805845,Coronaviridae,Avian coronavirus
74050,KU973692,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Betacoronavirus,KU973692,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
74051,KX154684,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154684,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74052,KX154685,train,1,normal,GenBank,20240206,dev,pred,dev,train,1.0,Betacoronavirus,KX154685,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74053,KX154686,train,1,normal,GenBank,20240206,dev,pred,train,dev,1.0,Betacoronavirus,KX154686,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74054,KX154687,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154687,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74055,KX154688,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154688,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74056,KX154689,train,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Betacoronavirus,KX154689,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74057,KX154690,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154690,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74058,KX154691,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154691,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74059,KX154692,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154692,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74060,KX154694,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KX154694,Coronaviridae,Middle East respiratory syndrome-related coronavirus
74061,KY621348,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,KY621348,Coronaviridae,Human coronavirus 229E
74062,KY829118,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,KY829118,Coronaviridae,Human coronavirus NL63
74063,KY967356,train,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Betacoronavirus,KY967356,Coronaviridae,Betacoronavirus 1
74064,KY967357,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,KY967357,Coronaviridae,Human coronavirus 229E
74065,KY967358,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KY967358,Coronaviridae,Betacoronavirus 1
74066,KY967359,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KY967359,Coronaviridae,Betacoronavirus 1
74067,KY967360,train,1,normal,GenBank,20240206,train,pred,dev,train,1.0,Betacoronavirus,KY967360,Coronaviridae,Betacoronavirus 1
74068,KY967361,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Betacoronavirus,KY967361,Coronaviridae,Betacoronavirus 1
74069,KY364365,train,0,normal,GenBank,20240206,train,pred,train,dev,0.0,Deltacoronavirus,KY364365,Coronaviridae,Coronavirus HKU15
74070,KY770850,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,,KY770850,Coronaviridae,Bat coronavirus
74071,KY770851,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,,KY770851,Coronaviridae,Bat coronavirus
74072,KY770858,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Betacoronavirus,KY770858,Coronaviridae,Sarbecovirus sp.
74073,KY770859,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Betacoronavirus,KY770859,Coronaviridae,Sarbecovirus sp.
74074,KY770860,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Betacoronavirus,KY770860,Coronaviridae,Sarbecovirus sp.
74075,KY554967,train,1,normal,GenBank,20240206,train,pred,dev,train,1.0,Alphacoronavirus,KY554967,Coronaviridae,Human coronavirus NL63
74076,KY554968,train,1,normal,GenBank,20240206,train,pred,train,dev,1.0,Alphacoronavirus,KY554968,Coronaviridae,Human coronavirus NL63
74077,KY554970,train,1,normal,GenBank,20240206,train,train,pred,train,1.0,Alphacoronavirus,KY554970,Coronaviridae,Human coronavirus NL63
74078,KY554972,train,1,normal,GenBank,20240206,dev,pred,train,dev,1.0,Betacoronavirus,KY554972,Coronaviridae,Betacoronavirus 1
74079,KY554973,train,1,normal,GenBank,20240206,train,pred,dev,train,1.0,Betacoronavirus,KY554973,Coronaviridae,Betacoronavirus 1
74080,KY554974,train,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Betacoronavirus,KY554974,Coronaviridae,Betacoronavirus 1
74081,KX364290,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Gammacoronavirus,KX364290,Coronaviridae,Avian coronavirus
74082,KX364292,train,0,normal,GenBank,20240206,train,pred,train,train,0.0,Gammacoronavirus,KX364292,Coronaviridae,Avian coronavirus
74083,KX364293,train,0,normal,GenBank,20240206,dev,pred,train,train,0.0,Gammacoronavirus,KX364293,Coronaviridae,Avian coronavirus
74084,KX364294,train,0,normal,GenBank,20240206,train,pred,dev,train,0.0,Gammacoronavirus,KX364294,Coronaviridae,Avian coronavirus
